timestamp,src,dst,protocol,length,ttl,flow_count,entropy_src,entropy_dst
2025-10-19T08:08:03.049462,20.189.173.24,172.31.251.196,TCP,54,108,354,3.0269868333592873,2.7534343861887853
2025-10-19T08:08:03.111904,143.204.179.196,172.31.251.196,TCP,54,235,216,3.0062389286533895,2.7534343861887853
2025-10-19T08:08:03.111904,172.31.251.196,143.204.179.196,TCP,54,128,230,2.7534343861887853,3.0062389286533895
2025-10-19T08:08:03.111904,18.154.84.103,172.31.251.196,TCP,54,237,62,2.6612262562697895,2.7534343861887853
2025-10-19T08:08:03.113910,172.31.251.196,18.154.84.103,TCP,54,128,76,2.7534343861887853,2.6612262562697895
2025-10-19T08:08:03.123965,34.198.194.168,172.31.251.196,TCP,78,245,48,2.699513850319966,2.7534343861887853
2025-10-19T08:08:03.123965,172.31.251.196,34.198.194.168,TCP,54,128,58,2.7534343861887853,2.699513850319966
2025-10-19T08:08:03.133747,34.198.194.168,172.31.251.196,TCP,54,245,50,2.699513850319966,2.7534343861887853
2025-10-19T08:08:03.133747,34.198.194.168,172.31.251.196,TCP,78,245,52,2.699513850319966,2.7534343861887853
2025-10-19T08:08:03.135756,172.31.251.196,34.198.194.168,TCP,54,128,60,2.7534343861887853,2.699513850319966
2025-10-19T08:08:03.135756,34.198.194.168,172.31.251.196,TCP,54,245,54,2.699513850319966,2.7534343861887853
2025-10-19T08:08:03.139772,52.26.210.209,172.31.251.196,TCP,78,244,426,2.5654483718208256,2.7534343861887853
2025-10-19T08:08:03.139772,172.31.251.196,52.26.210.209,TCP,54,128,472,2.7534343861887853,2.5654483718208256
2025-10-19T08:08:03.139772,52.26.210.209,172.31.251.196,TCP,54,244,428,2.5654483718208256,2.7534343861887853
2025-10-19T08:08:03.141517,18.154.84.103,172.31.251.196,TCP,54,237,64,2.6612262562697895,2.7534343861887853
2025-10-19T08:08:03.141517,172.31.251.196,18.154.84.103,TCP,54,128,78,2.7534343861887853,2.6612262562697895
2025-10-19T08:08:03.264055,172.31.251.196,40.79.173.41,TCP,66,128,34,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.269955,172.31.251.196,34.208.116.103,TCP,66,128,90,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:03.424767,40.79.173.41,172.31.251.196,TCP,66,109,36,2.688721875540867,2.7534343861887853
2025-10-19T08:08:03.425768,172.31.251.196,40.79.173.41,TCP,54,128,36,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.425768,172.31.251.196,40.79.173.41,TCP,1414,128,38,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.426770,172.31.251.196,40.79.173.41,TCP,558,128,40,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.518062,172.31.251.196,34.208.116.103,TCP,66,128,92,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:03.547198,34.208.116.103,172.31.251.196,TCP,66,244,94,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:03.548198,172.31.251.196,34.208.116.103,TCP,54,128,94,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:03.549197,172.31.251.196,34.208.116.103,TCP,1414,128,96,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:03.550198,172.31.251.196,34.208.116.103,TCP,603,128,98,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:03.567950,40.79.173.41,172.31.251.196,TCP,54,109,38,2.688721875540867,2.7534343861887853
2025-10-19T08:08:03.567950,40.79.173.41,172.31.251.196,TCP,153,109,40,2.688721875540867,2.7534343861887853
2025-10-19T08:08:03.567950,172.31.251.196,40.79.173.41,TCP,764,128,42,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.601268,172.31.251.196,40.79.173.41,TCP,66,128,44,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.620402,172.31.251.196,34.208.116.103,TCP,66,128,100,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:03.644442,172.31.251.196,40.79.173.41,TCP,66,128,46,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.644442,172.31.251.196,40.79.173.41,TCP,66,128,48,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.644442,172.31.251.196,40.79.173.41,TCP,66,128,50,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.660516,172.31.251.196,40.79.173.41,TCP,66,128,52,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.737495,40.79.173.41,172.31.251.196,TCP,1414,109,42,2.688721875540867,2.7534343861887853
2025-10-19T08:08:03.739501,40.79.173.41,172.31.251.196,TCP,1414,109,44,2.688721875540867,2.7534343861887853
2025-10-19T08:08:03.739501,172.31.251.196,40.79.173.41,TCP,54,128,54,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.739501,40.79.173.41,172.31.251.196,TCP,1414,109,46,2.688721875540867,2.7534343861887853
2025-10-19T08:08:03.741012,40.79.173.41,172.31.251.196,TCP,1414,109,48,2.688721875540867,2.7534343861887853
2025-10-19T08:08:03.741012,172.31.251.196,40.79.173.41,TCP,54,128,56,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.741012,40.79.173.41,172.31.251.196,TCP,980,109,50,2.688721875540867,2.7534343861887853
2025-10-19T08:08:03.741012,172.31.251.196,40.79.173.41,TCP,128,128,58,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.741012,172.31.251.196,40.79.173.41,TCP,146,128,60,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.741012,172.31.251.196,40.79.173.41,TCP,723,128,62,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.741012,172.31.251.196,40.79.173.41,TCP,297,128,64,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.741012,172.31.251.196,40.79.173.41,TCP,297,128,66,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.745007,172.31.251.196,40.79.173.41,TCP,297,128,68,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.745007,172.31.251.196,40.79.173.41,TCP,298,128,70,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.745007,172.31.251.196,40.79.173.41,TCP,297,128,72,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.746020,172.31.251.196,40.79.173.41,TCP,1414,128,74,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.746020,172.31.251.196,40.79.173.41,TCP,1414,128,76,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.747139,172.31.251.196,40.79.173.41,TCP,1414,128,78,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.747139,172.31.251.196,40.79.173.41,TCP,1414,128,80,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.747139,172.31.251.196,40.79.173.41,TCP,1414,128,82,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.748162,172.31.251.196,40.79.173.41,TCP,1414,128,84,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.748162,172.31.251.196,40.79.173.41,TCP,1414,128,86,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.748162,172.31.251.196,40.79.173.41,TCP,1414,128,88,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.749658,172.31.251.196,40.79.173.41,TCP,487,128,90,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.749658,172.31.251.196,40.79.173.41,TCP,1414,128,92,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.750659,172.31.251.196,40.79.173.41,TCP,1414,128,94,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.750659,40.79.173.41,172.31.251.196,TCP,66,110,52,2.688721875540867,2.7534343861887853
2025-10-19T08:08:03.793486,40.79.173.41,172.31.251.196,TCP,66,110,54,2.688721875540867,2.7534343861887853
2025-10-19T08:08:03.793486,40.79.173.41,172.31.251.196,TCP,66,109,56,2.688721875540867,2.7534343861887853
2025-10-19T08:08:03.797175,40.79.173.41,172.31.251.196,TCP,66,111,58,2.688721875540867,2.7534343861887853
2025-10-19T08:08:03.800172,34.208.116.103,172.31.251.196,TCP,66,244,96,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:03.801179,172.31.251.196,34.208.116.103,TCP,54,128,102,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:03.801179,172.31.251.196,34.208.116.103,TCP,1414,128,104,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:03.802179,172.31.251.196,34.208.116.103,TCP,699,128,106,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:03.820448,40.79.173.41,172.31.251.196,TCP,66,111,60,2.688721875540867,2.7534343861887853
2025-10-19T08:08:03.829107,34.208.116.103,172.31.251.196,TCP,54,244,98,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:03.829796,34.208.116.103,172.31.251.196,TCP,1414,244,100,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:03.831959,34.208.116.103,172.31.251.196,TCP,1414,244,102,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:03.831959,172.31.251.196,34.208.116.103,TCP,54,128,108,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:03.832967,34.208.116.103,172.31.251.196,TCP,1414,244,104,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:03.832967,34.208.116.103,172.31.251.196,TCP,340,244,106,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:03.833974,172.31.251.196,34.208.116.103,TCP,54,128,110,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:03.833974,172.31.251.196,34.208.116.103,TCP,118,128,112,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:03.833974,172.31.251.196,34.208.116.103,TCP,54,128,114,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:03.833974,172.31.251.196,34.208.116.103,TCP,146,128,116,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:03.833974,172.31.251.196,34.208.116.103,TCP,462,128,118,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:03.833974,172.31.251.196,34.208.116.103,TCP,118,128,120,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:03.833974,172.31.251.196,34.208.116.103,TCP,1181,128,122,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:03.833974,172.31.251.196,34.208.116.103,TCP,1414,128,124,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:03.833974,172.31.251.196,34.208.116.103,TCP,1414,128,126,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:03.833974,172.31.251.196,34.208.116.103,TCP,1071,128,128,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:03.881603,40.79.173.41,172.31.251.196,TCP,157,109,62,2.688721875540867,2.7534343861887853
2025-10-19T08:08:03.881603,40.79.173.41,172.31.251.196,TCP,116,109,64,2.688721875540867,2.7534343861887853
2025-10-19T08:08:03.881603,172.31.251.196,40.79.173.41,TCP,54,128,96,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.881603,40.79.173.41,172.31.251.196,TCP,54,109,66,2.688721875540867,2.7534343861887853
2025-10-19T08:08:03.881603,172.31.251.196,40.79.173.41,TCP,1414,128,98,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.881603,172.31.251.196,40.79.173.41,TCP,1414,128,100,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.881603,172.31.251.196,40.79.173.41,TCP,1414,128,102,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.881603,40.79.173.41,172.31.251.196,TCP,54,109,68,2.688721875540867,2.7534343861887853
2025-10-19T08:08:03.881603,172.31.251.196,40.79.173.41,TCP,1414,128,104,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.881603,172.31.251.196,40.79.173.41,TCP,1414,128,106,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.897448,40.79.173.41,172.31.251.196,TCP,54,109,70,2.688721875540867,2.7534343861887853
2025-10-19T08:08:03.897448,172.31.251.196,40.79.173.41,TCP,1414,128,108,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.897448,172.31.251.196,40.79.173.41,TCP,1414,128,110,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.897448,40.79.173.41,172.31.251.196,TCP,54,109,72,2.688721875540867,2.7534343861887853
2025-10-19T08:08:03.897448,172.31.251.196,40.79.173.41,TCP,1414,128,112,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.897448,172.31.251.196,40.79.173.41,TCP,1414,128,114,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.897448,172.31.251.196,40.79.173.41,TCP,1414,128,116,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.897448,172.31.251.196,40.79.173.41,TCP,1414,128,118,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.897448,40.79.173.41,172.31.251.196,TCP,85,109,74,2.688721875540867,2.7534343861887853
2025-10-19T08:08:03.897448,40.79.173.41,172.31.251.196,TCP,54,109,76,2.688721875540867,2.7534343861887853
2025-10-19T08:08:03.897448,172.31.251.196,40.79.173.41,TCP,1414,128,120,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.897448,172.31.251.196,40.79.173.41,TCP,1414,128,122,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.897448,172.31.251.196,40.79.173.41,TCP,1414,128,124,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.897448,172.31.251.196,40.79.173.41,TCP,1414,128,126,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.897448,172.31.251.196,40.79.173.41,TCP,1414,128,128,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.897448,172.31.251.196,40.79.173.41,TCP,1414,128,130,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.897448,172.31.251.196,40.79.173.41,TCP,1414,128,132,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.897448,172.31.251.196,40.79.173.41,TCP,1414,128,134,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.897448,172.31.251.196,40.79.173.41,TCP,1414,128,136,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.897448,172.31.251.196,40.79.173.41,TCP,1414,128,138,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.897448,172.31.251.196,40.79.173.41,TCP,1032,128,140,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.897448,40.79.173.41,172.31.251.196,TCP,54,109,78,2.688721875540867,2.7534343861887853
2025-10-19T08:08:03.897448,172.31.251.196,40.79.173.41,TCP,1414,128,142,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.897448,172.31.251.196,40.79.173.41,TCP,1414,128,144,2.7534343861887853,2.688721875540867
2025-10-19T08:08:03.897448,34.208.116.103,172.31.251.196,TCP,66,244,108,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:03.897448,172.31.251.196,34.208.116.103,TCP,54,128,130,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:03.897448,172.31.251.196,34.208.116.103,TCP,1414,128,132,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:03.897448,172.31.251.196,34.208.116.103,TCP,482,128,134,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:04.045112,40.79.173.41,172.31.251.196,TCP,656,109,80,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.047158,172.31.251.196,40.79.173.41,TCP,54,128,146,2.7534343861887853,2.688721875540867
2025-10-19T08:08:04.052460,40.79.173.41,172.31.251.196,TCP,54,109,82,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.052460,172.31.251.196,40.79.173.41,TCP,1414,128,148,2.7534343861887853,2.688721875540867
2025-10-19T08:08:04.052460,172.31.251.196,40.79.173.41,TCP,1414,128,150,2.7534343861887853,2.688721875540867
2025-10-19T08:08:04.052460,172.31.251.196,40.79.173.41,TCP,1414,128,152,2.7534343861887853,2.688721875540867
2025-10-19T08:08:04.052460,172.31.251.196,40.79.173.41,TCP,1414,128,154,2.7534343861887853,2.688721875540867
2025-10-19T08:08:04.052460,40.79.173.41,172.31.251.196,TCP,54,109,84,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.052460,172.31.251.196,40.79.173.41,TCP,1414,128,156,2.7534343861887853,2.688721875540867
2025-10-19T08:08:04.052460,172.31.251.196,40.79.173.41,TCP,1414,128,158,2.7534343861887853,2.688721875540867
2025-10-19T08:08:04.052460,172.31.251.196,40.79.173.41,TCP,1414,128,160,2.7534343861887853,2.688721875540867
2025-10-19T08:08:04.052460,172.31.251.196,40.79.173.41,TCP,193,128,162,2.7534343861887853,2.688721875540867
2025-10-19T08:08:04.052460,40.79.173.41,172.31.251.196,TCP,672,109,86,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.052460,40.79.173.41,172.31.251.196,TCP,54,109,88,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.052460,40.79.173.41,172.31.251.196,TCP,54,109,90,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.052460,40.79.173.41,172.31.251.196,TCP,54,109,92,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.068470,40.79.173.41,172.31.251.196,TCP,54,109,94,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.068470,40.79.173.41,172.31.251.196,TCP,363,109,96,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.068470,172.31.251.196,40.79.173.41,TCP,54,128,164,2.7534343861887853,2.688721875540867
2025-10-19T08:08:04.068470,40.79.173.41,172.31.251.196,TCP,54,109,98,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.068470,40.79.173.41,172.31.251.196,TCP,54,109,100,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.068470,40.79.173.41,172.31.251.196,TCP,54,109,102,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.068470,40.79.173.41,172.31.251.196,TCP,54,109,104,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.068470,40.79.173.41,172.31.251.196,TCP,54,109,106,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.068470,40.79.173.41,172.31.251.196,TCP,54,109,108,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.068470,34.208.116.103,172.31.251.196,TCP,54,244,110,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.068470,34.208.116.103,172.31.251.196,TCP,54,244,112,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.068470,34.208.116.103,172.31.251.196,TCP,1414,244,114,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.068470,172.31.251.196,34.208.116.103,TCP,54,128,136,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:04.068470,34.208.116.103,172.31.251.196,TCP,1414,244,116,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.068470,34.208.116.103,172.31.251.196,TCP,1414,244,118,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.068470,34.208.116.103,172.31.251.196,TCP,340,244,120,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.100471,34.208.116.103,172.31.251.196,TCP,54,244,122,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.100471,34.208.116.103,172.31.251.196,TCP,54,244,124,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.100471,34.208.116.103,172.31.251.196,TCP,233,244,126,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.100471,34.208.116.103,172.31.251.196,TCP,125,244,128,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.100471,172.31.251.196,34.208.116.103,TCP,54,128,138,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:04.100471,172.31.251.196,34.208.116.103,TCP,85,128,140,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:04.100471,34.208.116.103,172.31.251.196,TCP,54,244,130,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.100471,34.208.116.103,172.31.251.196,TCP,54,244,132,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.116593,34.208.116.103,172.31.251.196,TCP,239,244,134,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.116593,34.208.116.103,172.31.251.196,TCP,85,244,136,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.116593,172.31.251.196,34.208.116.103,TCP,54,128,142,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:04.116593,34.208.116.103,172.31.251.196,TCP,238,244,138,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.116593,34.208.116.103,172.31.251.196,TCP,85,244,140,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.116593,172.31.251.196,34.208.116.103,TCP,54,128,144,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:04.196554,34.208.116.103,172.31.251.196,TCP,54,244,142,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.196554,34.208.116.103,172.31.251.196,TCP,1414,244,144,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.196554,34.208.116.103,172.31.251.196,TCP,1414,244,146,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.196554,172.31.251.196,34.208.116.103,TCP,54,128,146,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:04.196554,34.208.116.103,172.31.251.196,TCP,1414,244,148,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.196554,34.208.116.103,172.31.251.196,TCP,340,244,150,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.196554,172.31.251.196,34.208.116.103,TCP,54,128,148,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:04.196554,172.31.251.196,34.208.116.103,TCP,118,128,150,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:04.208892,40.79.173.41,172.31.251.196,TCP,54,109,110,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.208892,40.79.173.41,172.31.251.196,TCP,54,109,112,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.208892,40.79.173.41,172.31.251.196,TCP,54,109,114,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.208892,40.79.173.41,172.31.251.196,TCP,363,109,116,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.208892,40.79.173.41,172.31.251.196,TCP,54,109,118,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.271956,172.31.251.196,40.79.173.41,TCP,54,128,166,2.7534343861887853,2.688721875540867
2025-10-19T08:08:04.353608,172.31.251.196,40.79.173.41,TCP,297,128,168,2.7534343861887853,2.688721875540867
2025-10-19T08:08:04.353608,172.31.251.196,40.79.173.41,TCP,1414,128,170,2.7534343861887853,2.688721875540867
2025-10-19T08:08:04.355106,172.31.251.196,40.79.173.41,TCP,1414,128,172,2.7534343861887853,2.688721875540867
2025-10-19T08:08:04.356133,172.31.251.196,40.79.173.41,TCP,1414,128,174,2.7534343861887853,2.688721875540867
2025-10-19T08:08:04.356133,172.31.251.196,40.79.173.41,TCP,598,128,176,2.7534343861887853,2.688721875540867
2025-10-19T08:08:04.436308,40.79.173.41,172.31.251.196,TCP,365,109,120,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.436308,172.31.251.196,40.79.173.41,TCP,54,128,178,2.7534343861887853,2.688721875540867
2025-10-19T08:08:04.436308,34.208.116.103,172.31.251.196,TCP,54,244,152,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.514076,34.208.116.103,172.31.251.196,TCP,54,244,154,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.514076,34.208.116.103,172.31.251.196,TCP,233,244,156,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.515306,34.208.116.103,172.31.251.196,TCP,116,244,158,2.8423709931771084,2.7534343861887853
2025-10-19T08:08:04.515306,172.31.251.196,34.208.116.103,TCP,54,128,152,2.7534343861887853,2.8423709931771084
2025-10-19T08:08:04.528457,40.79.173.41,172.31.251.196,TCP,54,109,122,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.620367,40.79.173.41,172.31.251.196,TCP,366,109,124,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.661395,172.31.251.196,40.79.173.41,TCP,54,128,180,2.7534343861887853,2.688721875540867
2025-10-19T08:08:04.760780,40.79.173.41,172.31.251.196,TCP,66,110,126,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.795750,40.79.173.41,172.31.251.196,TCP,66,110,128,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.801260,40.79.173.41,172.31.251.196,TCP,66,111,130,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.890787,40.79.173.41,172.31.251.196,TCP,66,111,132,2.688721875540867,2.7534343861887853
2025-10-19T08:08:04.940495,40.79.173.41,172.31.251.196,TCP,66,109,134,2.688721875540867,2.7534343861887853
2025-10-19T08:08:05.101928,172.31.251.196,204.79.197.203,TCP,66,128,110,2.7534343861887853,2.8962915290459277
2025-10-19T08:08:05.121982,172.31.251.196,20.189.173.24,TCP,166,128,484,2.7534343861887853,3.0269868333592873
2025-10-19T08:08:05.122985,172.31.251.196,20.189.173.24,TCP,1414,128,486,2.7534343861887853,3.0269868333592873
2025-10-19T08:08:05.122985,172.31.251.196,20.189.173.24,TCP,1414,128,488,2.7534343861887853,3.0269868333592873
2025-10-19T08:08:05.123986,172.31.251.196,20.189.173.24,TCP,1414,128,490,2.7534343861887853,3.0269868333592873
2025-10-19T08:08:05.123986,172.31.251.196,20.189.173.24,TCP,128,128,492,2.7534343861887853,3.0269868333592873
2025-10-19T08:08:05.154795,204.79.197.203,172.31.251.196,TCP,66,113,122,2.8962915290459277,2.7534343861887853
2025-10-19T08:08:05.154795,172.31.251.196,204.79.197.203,TCP,54,128,112,2.7534343861887853,2.8962915290459277
2025-10-19T08:08:05.155797,172.31.251.196,204.79.197.203,TCP,1414,128,114,2.7534343861887853,2.8962915290459277
2025-10-19T08:08:05.155797,172.31.251.196,204.79.197.203,TCP,963,128,116,2.7534343861887853,2.8962915290459277
2025-10-19T08:08:05.196223,204.79.197.203,172.31.251.196,TCP,54,114,124,2.8962915290459277,2.7534343861887853
2025-10-19T08:08:05.196223,204.79.197.203,172.31.251.196,TCP,153,114,126,2.8962915290459277,2.7534343861887853
2025-10-19T08:08:05.197333,172.31.251.196,204.79.197.203,TCP,1169,128,118,2.7534343861887853,2.8962915290459277
2025-10-19T08:08:05.230224,204.79.197.203,172.31.251.196,TCP,54,114,128,2.8962915290459277,2.7534343861887853
2025-10-19T08:08:05.235635,204.79.197.203,172.31.251.196,TCP,1414,114,130,2.8962915290459277,2.7534343861887853
2025-10-19T08:08:05.235635,204.79.197.203,172.31.251.196,TCP,1414,114,132,2.8962915290459277,2.7534343861887853
2025-10-19T08:08:05.235635,172.31.251.196,204.79.197.203,TCP,54,128,120,2.7534343861887853,2.8962915290459277
2025-10-19T08:08:05.235635,204.79.197.203,172.31.251.196,TCP,1414,114,134,2.8962915290459277,2.7534343861887853
2025-10-19T08:08:05.235635,204.79.197.203,172.31.251.196,TCP,1414,114,136,2.8962915290459277,2.7534343861887853
2025-10-19T08:08:05.235635,172.31.251.196,204.79.197.203,TCP,54,128,122,2.7534343861887853,2.8962915290459277
2025-10-19T08:08:05.235635,204.79.197.203,172.31.251.196,TCP,647,114,138,2.8962915290459277,2.7534343861887853
2025-10-19T08:08:05.235635,172.31.251.196,204.79.197.203,TCP,128,128,124,2.7534343861887853,2.8962915290459277
2025-10-19T08:08:05.235635,172.31.251.196,204.79.197.203,TCP,146,128,126,2.7534343861887853,2.8962915290459277
2025-10-19T08:08:05.235635,172.31.251.196,204.79.197.203,TCP,1414,128,128,2.7534343861887853,2.8962915290459277
2025-10-19T08:08:05.243920,172.31.251.196,204.79.197.203,TCP,1009,128,130,2.7534343861887853,2.8962915290459277
2025-10-19T08:08:05.250293,172.31.251.196,204.79.197.203,TCP,1414,128,132,2.7534343861887853,2.8962915290459277
2025-10-19T08:08:05.259297,172.31.251.196,204.79.197.203,TCP,457,128,134,2.7534343861887853,2.8962915290459277
2025-10-19T08:08:05.283713,204.79.197.203,172.31.251.196,TCP,54,114,140,2.8962915290459277,2.7534343861887853
